"indicatorID";"indicatorLabel";"country_iso3";"countryLabel";"year";"value"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BLR";"Belarus";"2005";"1.27389"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BRN";"Brunei Darussalam";"2005";"0.909091"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BTN";"Bhutan";"2005";"6.40809"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BWA";"Botswana";"2005";"0.00773949"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CAN";"Canada";"2005";"1.25057"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CRI";"Costa Rica";"2005";"1.4349"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CYP";"Cyprus";"2005";"20.9581"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CZE";"Czech Republic";"2005";"0.399061"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DNK";"Denmark";"2005";"9.67861"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DOM";"Dominican Republic";"2005";"9.93794"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DZA";"Algeria";"2005";"2.00189"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ECU";"Ecuador";"2005";"10.0267"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ESP";"Spain";"2005";"11.7096"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"EST";"Estonia";"2005";"0.0680349"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ETH";"Ethiopia";"2005";"0.43732"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"FIN";"Finland";"2005";"2.81467"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"FRA";"France";"2005";"5.77195"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GBR";"United Kingdom";"2005";"1.22906"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GHA";"Ghana";"2005";"0.0728477"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GRC";"Greece";"2005";"15.9186"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"HND";"Honduras";"2005";"2.59143"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"HRV";"Croatia";"2005";"1.32122"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"HUN";"Hungary";"2005";"1.28091"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"IDN";"Indonesia";"2005";"15.2104"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"IND";"India";"2005";"32.8692"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"IRN";"Iran";"2005";"17.9988"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ITA";"Italy";"2005";"17.7321"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"JOR";"Jordan";"2005";"7.89733"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"JPN";"Japan";"2005";"36.2745"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KEN";"Kenya";"2005";"0.0407377"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KGZ";"Kyrgyzstan";"2005";"9.31596"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KNA";"Saint Kitts and Nevis";"2005";"0.8"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KOR";"Republic of Korea";"2005";"52.0999"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"LAO";"Lao";"2005";"13.6378"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"LBN";"Lebanon";"2005";"20.0613"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"LTU";"Lithuania";"2005";"0.00810716"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MAR";"Morocco";"2005";"4.30491"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MDA";"Moldova";"2005";"9.12765"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MDG";"Madagascar";"2005";"2.17641"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MEX";"Mexico";"2005";"5.05489"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MLT";"Malta";"2005";"25.8065"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MMR";"Myanmar";"2005";"23.4041"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MUS";"Mauritius";"2005";"21.875"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MWI";"Malawi";"2005";"0.579151"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NER";"Niger";"2005";"0.152706"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NLD";"Netherlands";"2005";"4.7995"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NOR";"Norway";"2005";"4.15058"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NPL";"Nepal";"2005";"27.7963"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PAK";"Pakistan";"2005";"52.7735"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"POL";"Poland";"2005";"0.446372"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PRT";"Portugal";"2005";"11.8817"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PSE";"Palestine";"2005";"4.2331"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ROU";"Romania";"2005";"0.324401"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"RUS";"Russia";"2005";"2.07437"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"RWA";"Rwanda";"2005";"0.445342"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SDN";"Sudan";"2005";"1.18991"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SEN";"Senegal";"2005";"0.763446"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SLV";"El Salvador";"2005";"1.92332"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SVK";"Slovakia";"2005";"1.33952"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SVN";"Slovenia";"2005";"0.392927"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SWE";"Sweden";"2005";"1.51897"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SYR";"Syrian Arab Republic";"2005";"10.3124"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"TUN";"Tunisia";"2005";"3.62378"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"TUR";"Turkey";"2005";"12.6507"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"YEM";"Yemen";"2005";"3.04808"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"AFG";"Afghanistan";"2006";"6.08547"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ARM";"Armenia";"2006";"8.76224"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"AUS";"Australia";"2006";"0.585388"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"AZE";"Azerbaijan";"2006";"30.0357"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BGD";"Bangladesh";"2006";"52.6185"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BLR";"Belarus";"2006";"1.23912"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BRA";"Brazil";"2006";"1.63279"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BRN";"Brunei Darussalam";"2006";"0"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BTN";"Bhutan";"2006";"6.58579"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BWA";"Botswana";"2006";"0.00116266"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CHN";"China";"2006";"10.4821"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CRI";"Costa Rica";"2006";"1.50413"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CYP";"Cyprus";"2006";"21.0191"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DEU";"Germany";"2006";"1.3844"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DNK";"Denmark";"2006";"9.6679"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DOM";"Dominican Republic";"2006";"9.19321"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DZA";"Algeria";"2006";"2.02763"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ECU";"Ecuador";"2006";"10.223"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ESP";"Spain";"2006";"11.6031"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ETH";"Ethiopia";"2006";"0.393056"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GEO";"Georgia";"2006";"3.97141"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GHA";"Ghana";"2006";"0.117647"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GRC";"Greece";"2006";"17.7224"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"HRV";"Croatia";"2006";"0.325203"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"HUN";"Hungary";"2006";"1.34137"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"IND";"India";"2006";"33.8165"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"IRN";"Iran";"2006";"18.2124"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ISR";"Israel";"2006";"35.6722"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"JOR";"Jordan";"2006";"7.48527"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"JPN";"Japan";"2006";"36.0522"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KEN";"Kenya";"2006";"0.0462039"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KGZ";"Kyrgyzstan";"2006";"9.30846"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KNA";"Saint Kitts and Nevis";"2006";"7.98403"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KOR";"Republic of Korea";"2006";"51.3994"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"LBN";"Lebanon";"2006";"20.9131"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MAR";"Morocco";"2006";"3.87998"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MDA";"Moldova";"2006";"9.18647"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MDG";"Madagascar";"2006";"2.17641"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MEX";"Mexico";"2006";"5.06709"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MMR";"Myanmar";"2006";"24.8081"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MUS";"Mauritius";"2006";"22.3404"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MWI";"Malawi";"2006";"0.529801"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NOR";"Norway";"2006";"5.41063"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NPL";"Nepal";"2006";"24.6356"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PAK";"Pakistan";"2006";"52.9404"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PHL";"Philippines";"2006";"8.33333"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PSE";"Palestine";"2006";"4.6128"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ROU";"Romania";"2006";"0.687371"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"RUS";"Russia";"2006";"2.05719"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SDN";"Sudan";"2006";"1.07311"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SEN";"Senegal";"2006";"0.742224"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SLV";"El Salvador";"2006";"2.20488"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SRB";"Serbia";"2006";"0.735652"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SVK";"Slovakia";"2006";"1.28932"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SVN";"Slovenia";"2006";"0.610998"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SYR";"Syrian Arab Republic";"2006";"10.103"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"TJK";"Tajikistan";"2006";"14.944"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"TUN";"Tunisia";"2006";"3.80379"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"TUR";"Turkey";"2006";"12.8788"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"UKR";"Ukraine";"2006";"5.27323"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"URY";"Uruguay";"2006";"1.15005"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"YEM";"Yemen";"2006";"3.26745"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"AFG";"Afghanistan";"2007";"5.94039"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ALB";"Albania";"2007";"17.4263"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ARM";"Armenia";"2007";"8.8247"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"AUS";"Australia";"2007";"0.451993"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"AUT";"Austria";"2007";"1.55472"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"AZE";"Azerbaijan";"2007";"30.0557"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BEL";"Belgium";"2007";"0.417002"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BGR";"Bulgaria";"2007";"1.4269"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BLR";"Belarus";"2007";"1.24495"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BRA";"Brazil";"2007";"1.63968"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BRN";"Brunei Darussalam";"2007";"0.877193"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BTN";"Bhutan";"2007";"6.74956"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"BWA";"Botswana";"2007";"0.000814459"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CHL";"Chile";"2007";"6.95398"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CRI";"Costa Rica";"2007";"1.55556"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CYP";"Cyprus";"2007";"20.2446"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"CZE";"Czech Republic";"2007";"0.470699"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DNK";"Denmark";"2007";"9.53811"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DOM";"Dominican Republic";"2007";"8.89532"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"DZA";"Algeria";"2007";"2.19383"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ECU";"Ecuador";"2007";"10.7528"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ESP";"Spain";"2007";"11.8483"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ETH";"Ethiopia";"2007";"0.512587"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"FRA";"France";"2007";"5.17597"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GBR";"United Kingdom";"2007";"0.783136"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GEO";"Georgia";"2007";"4.17163"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GHA";"Ghana";"2007";"0.0714286"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"GRC";"Greece";"2007";"17.5494"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"HRV";"Croatia";"2007";"0.382696"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"HUN";"Hungary";"2007";"2.0818"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"IND";"India";"2007";"34.9321"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"IRN";"Iran";"2007";"18.422"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ISR";"Israel";"2007";"30.0135"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ITA";"Italy";"2007";"18.825"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"JOR";"Jordan";"2007";"7.47431"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"JPN";"Japan";"2007";"35.8925"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KEN";"Kenya";"2007";"0.0354636"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KGZ";"Kyrgyzstan";"2007";"9.31342"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KNA";"Saint Kitts and Nevis";"2007";"7.85855"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"KOR";"Republic of Korea";"2007";"51.6304"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"LBN";"Lebanon";"2007";"20.2333"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"LTU";"Lithuania";"2007";"0.0370934"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"LVA";"Latvia";"2007";"0.033714"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MAR";"Morocco";"2007";"4.08611"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MDA";"Moldova";"2007";"9.05433"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MDG";"Madagascar";"2007";"2.17641"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MEX";"Mexico";"2007";"4.97751"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MKD";"Macedonia";"2007";"7.39777"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MLT";"Malta";"2007";"30.1075"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MMR";"Myanmar";"2007";"24.758"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MUS";"Mauritius";"2007";"22.8261"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"MWI";"Malawi";"2007";"0.742227"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NLD";"Netherlands";"2007";"10.5516"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NOR";"Norway";"2007";"5.32946"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NPL";"Nepal";"2007";"25.4201"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"NZL";"New Zealand";"2007";"4.4311"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PAK";"Pakistan";"2007";"53.0364"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PAN";"Panama";"2007";"1.43382"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PHL";"Philippines";"2007";"8.22731"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"POL";"Poland";"2007";"0.465447"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PRI";"Puerto Rico";"2007";"8.34921"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PRT";"Portugal";"2007";"15.9441"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"PSE";"Palestine";"2007";"5.00707"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"ROU";"Romania";"2007";"2.34776"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"RUS";"Russia";"2007";"2.01937"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SDN";"Sudan";"2007";"0.857153"
"WB-AG.LND.IRIG.AG.ZS";"Agricultural Irrigated Land (% Total Agricultural Land)";"SLV";"El Salvador";"2007";"1.66223"
